Unix Time,Open,High,Low,Close,Volume,Formatted Date
1768331947,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:07
1768331948,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:08
1768331949,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:09
1768331950,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:10
1768331951,76.47,76.47,76.47,76.47,12.73800000,13/01/2026 20:19:11
1768331952,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:12
1768331953,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:13
1768331954,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:14
1768331955,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:15
1768331956,76.47,76.47,76.47,76.47,0.00000000,13/01/2026 20:19:16
1768331957,76.46,76.46,76.46,76.46,0.95500000,13/01/2026 20:19:17
1768331958,76.46,76.46,76.46,76.46,0.00000000,13/01/2026 20:19:18
1768331959,76.46,76.47,76.46,76.47,12.49600000,13/01/2026 20:19:19
1768331960,76.47,76.47,76.47,76.47,0.15300000,13/01/2026 20:19:20
1768331961,76.48,76.49,76.48,76.48,2.18000000,13/01/2026 20:19:21
1768331962,76.49,76.49,76.49,76.49,0.32700000,13/01/2026 20:19:22
1768331963,76.49,76.49,76.49,76.49,0.00000000,13/01/2026 20:19:23
1768331964,76.48,76.50,76.48,76.50,27.02700000,13/01/2026 20:19:24
1768331965,76.50,76.50,76.50,76.50,0.31500000,13/01/2026 20:19:25
1768331966,76.50,76.50,76.50,76.50,0.16700000,13/01/2026 20:19:26
1768331967,76.50,76.50,76.50,76.50,4.06600000,13/01/2026 20:19:27
1768331968,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:19:28
1768331969,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:19:29
1768331970,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:19:30
1768331971,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:19:31
1768331972,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:19:32
1768331973,76.50,76.50,76.50,76.50,0.00000000,13/01/2026 20:19:33
1768331974,76.50,76.50,76.50,76.50,6.52300000,13/01/2026 20:19:34
1768331975,76.51,76.51,76.51,76.51,1.22400000,13/01/2026 20:19:35
1768331976,76.51,76.51,76.51,76.51,0.52300000,13/01/2026 20:19:36
1768331977,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:37
1768331978,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:38
1768331979,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:39
1768331980,76.50,76.50,76.50,76.50,21.87700000,13/01/2026 20:19:40
1768331981,76.50,76.50,76.50,76.50,0.78500000,13/01/2026 20:19:41
1768331982,76.50,76.50,76.50,76.50,5.01000000,13/01/2026 20:19:42
1768331983,76.51,76.51,76.51,76.51,0.58900000,13/01/2026 20:19:43
1768331984,76.50,76.50,76.50,76.50,0.34100000,13/01/2026 20:19:44
1768331985,76.50,76.51,76.50,76.51,59.44500000,13/01/2026 20:19:45
1768331986,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:46
1768331987,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:47
1768331988,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:48
1768331989,76.51,76.51,76.51,76.51,0.00000000,13/01/2026 20:19:49
1768331990,76.52,76.52,76.52,76.52,1.65900000,13/01/2026 20:19:50
1768331991,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:19:51
1768331992,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:19:52
1768331993,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:19:53
1768331994,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:19:54
1768331995,76.53,76.54,76.53,76.54,6.56400000,13/01/2026 20:19:55
1768331996,76.54,76.54,76.54,76.54,0.00000000,13/01/2026 20:19:56
1768331997,76.55,76.56,76.55,76.55,3.99600000,13/01/2026 20:19:57
1768331998,76.55,76.55,76.55,76.55,43.17400000,13/01/2026 20:19:58
1768331999,76.55,76.55,76.55,76.55,0.45700000,13/01/2026 20:19:59
1768332000,76.55,76.55,76.54,76.54,26.82600000,13/01/2026 20:20:00
1768332001,76.54,76.54,76.54,76.54,0.00000000,13/01/2026 20:20:01
1768332002,76.54,76.54,76.54,76.54,0.00000000,13/01/2026 20:20:02
1768332003,76.54,76.54,76.54,76.54,0.60200000,13/01/2026 20:20:03
1768332004,76.54,76.54,76.54,76.54,0.00000000,13/01/2026 20:20:04
1768332005,76.54,76.54,76.54,76.54,0.00000000,13/01/2026 20:20:05
1768332006,76.54,76.54,76.54,76.54,0.14700000,13/01/2026 20:20:06
1768332007,76.54,76.54,76.54,76.54,0.00000000,13/01/2026 20:20:07
1768332008,76.53,76.53,76.53,76.53,0.47400000,13/01/2026 20:20:08
1768332009,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:09
1768332010,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:10
1768332011,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:11
1768332012,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:12
1768332013,76.52,76.52,76.52,76.52,7.97300000,13/01/2026 20:20:13
1768332014,76.52,76.52,76.52,76.52,6.71200000,13/01/2026 20:20:14
1768332015,76.53,76.53,76.53,76.53,0.21300000,13/01/2026 20:20:15
1768332016,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:16
1768332017,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:17
1768332018,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:18
1768332019,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:19
1768332020,76.53,76.53,76.53,76.53,0.32700000,13/01/2026 20:20:20
1768332021,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:21
1768332022,76.53,76.53,76.53,76.53,7.79900000,13/01/2026 20:20:22
1768332023,76.53,76.53,76.53,76.53,5.35900000,13/01/2026 20:20:23
1768332024,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:24
1768332025,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:25
1768332026,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:26
1768332027,76.53,76.53,76.52,76.52,0.78200000,13/01/2026 20:20:27
1768332028,76.53,76.53,76.53,76.53,0.11000000,13/01/2026 20:20:28
1768332029,76.52,76.52,76.52,76.52,0.82500000,13/01/2026 20:20:29
1768332030,76.53,76.53,76.53,76.53,0.25100000,13/01/2026 20:20:30
1768332031,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:31
1768332032,76.52,76.52,76.52,76.52,7.92100000,13/01/2026 20:20:32
1768332033,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:20:33
1768332034,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:20:34
1768332035,76.52,76.52,76.52,76.52,0.00000000,13/01/2026 20:20:35
1768332036,76.53,76.53,76.53,76.53,1.19900000,13/01/2026 20:20:36
1768332037,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:37
1768332038,76.52,76.53,76.52,76.53,0.77300000,13/01/2026 20:20:38
1768332039,76.53,76.53,76.53,76.53,0.00000000,13/01/2026 20:20:39
1768332040,76.53,76.55,76.53,76.55,152.08800000,13/01/2026 20:20:40
1768332041,76.56,76.57,76.56,76.56,5.89400000,13/01/2026 20:20:41
1768332042,76.56,76.56,76.56,76.56,0.00000000,13/01/2026 20:20:42
1768332043,76.57,76.57,76.57,76.57,4.75300000,13/01/2026 20:20:43
1768332044,76.57,76.58,76.57,76.58,10.73300000,13/01/2026 20:20:44
1768332045,76.58,76.58,76.58,76.58,6.18000000,13/01/2026 20:20:45
1768332046,76.58,76.59,76.58,76.59,52.77400000,13/01/2026 20:20:46
1768332047,76.59,76.59,76.59,76.59,0.00000000,13/01/2026 20:20:47
1768332048,76.59,76.61,76.59,76.61,23.44100000,13/01/2026 20:20:48
1768332049,76.60,76.60,76.60,76.60,0.37300000,13/01/2026 20:20:49
1768332050,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:20:50
1768332051,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:20:51
1768332052,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:20:52
1768332053,76.60,76.61,76.60,76.61,7.13000000,13/01/2026 20:20:53
1768332054,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:20:54
1768332055,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:20:55
1768332056,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:20:56
1768332057,76.61,76.61,76.61,76.61,1.23600000,13/01/2026 20:20:57
1768332058,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:20:58
1768332059,76.61,76.61,76.61,76.61,2.10500000,13/01/2026 20:20:59
1768332060,76.60,76.60,76.60,76.60,5.35400000,13/01/2026 20:21:00
1768332061,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:21:01
1768332062,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:21:02
1768332063,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:21:03
1768332064,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:21:04
1768332065,76.60,76.60,76.58,76.58,22.39200000,13/01/2026 20:21:05
1768332066,76.58,76.58,76.58,76.58,0.00000000,13/01/2026 20:21:06
1768332067,76.58,76.58,76.58,76.58,5.89100000,13/01/2026 20:21:07
1768332068,76.58,76.58,76.58,76.58,32.33400000,13/01/2026 20:21:08
1768332069,76.59,76.60,76.59,76.60,2.55200000,13/01/2026 20:21:09
1768332070,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:21:10
1768332071,76.60,76.60,76.60,76.60,0.10500000,13/01/2026 20:21:11
1768332072,76.61,76.66,76.61,76.66,309.48300000,13/01/2026 20:21:12
1768332073,76.66,76.66,76.66,76.66,10.10100000,13/01/2026 20:21:13
1768332074,76.67,76.67,76.67,76.67,11.48200000,13/01/2026 20:21:14
1768332075,76.68,76.68,76.68,76.68,0.64200000,13/01/2026 20:21:15
1768332076,76.67,76.67,76.67,76.67,13.77600000,13/01/2026 20:21:16
1768332077,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:17
1768332078,76.66,76.66,76.66,76.66,2.47500000,13/01/2026 20:21:18
1768332079,76.67,76.67,76.67,76.67,4.94400000,13/01/2026 20:21:19
1768332080,76.67,76.67,76.67,76.67,6.18000000,13/01/2026 20:21:20
1768332081,76.67,76.69,76.67,76.69,9.11400000,13/01/2026 20:21:21
1768332082,76.69,76.69,76.69,76.69,0.00000000,13/01/2026 20:21:22
1768332083,76.68,76.68,76.67,76.67,28.93900000,13/01/2026 20:21:23
1768332084,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:24
1768332085,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:25
1768332086,76.66,76.66,76.66,76.66,13.80900000,13/01/2026 20:21:26
1768332087,76.65,76.65,76.65,76.65,38.42400000,13/01/2026 20:21:27
1768332088,76.65,76.65,76.64,76.65,4.81200000,13/01/2026 20:21:28
1768332089,76.65,76.65,76.65,76.65,4.16200000,13/01/2026 20:21:29
1768332090,76.65,76.65,76.65,76.65,7.41600000,13/01/2026 20:21:30
1768332091,76.65,76.65,76.65,76.65,6.18000000,13/01/2026 20:21:31
1768332092,76.65,76.65,76.65,76.65,6.18000000,13/01/2026 20:21:32
1768332093,76.65,76.66,76.65,76.66,1.23600000,13/01/2026 20:21:33
1768332094,76.66,76.66,76.66,76.66,0.17700000,13/01/2026 20:21:34
1768332095,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:21:35
1768332096,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:21:36
1768332097,76.65,76.65,76.65,76.65,0.27500000,13/01/2026 20:21:37
1768332098,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 20:21:38
1768332099,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 20:21:39
1768332100,76.65,76.65,76.65,76.65,0.00000000,13/01/2026 20:21:40
1768332101,76.66,76.66,76.66,76.66,0.20700000,13/01/2026 20:21:41
1768332102,76.66,76.66,76.66,76.66,20.67200000,13/01/2026 20:21:42
1768332103,76.66,76.66,76.66,76.66,1.23600000,13/01/2026 20:21:43
1768332104,76.66,76.66,76.66,76.66,1.88400000,13/01/2026 20:21:44
1768332105,76.66,76.66,76.65,76.65,49.04400000,13/01/2026 20:21:45
1768332106,76.66,76.66,76.66,76.66,8.31400000,13/01/2026 20:21:46
1768332107,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:21:47
1768332108,76.66,76.66,76.66,76.66,30.01600000,13/01/2026 20:21:48
1768332109,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:21:49
1768332110,76.66,76.67,76.66,76.67,21.86400000,13/01/2026 20:21:50
1768332111,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:51
1768332112,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:52
1768332113,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:53
1768332114,76.66,76.67,76.66,76.67,0.54400000,13/01/2026 20:21:54
1768332115,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:21:55
1768332116,76.67,76.67,76.66,76.66,2.41300000,13/01/2026 20:21:56
1768332117,76.67,76.67,76.67,76.67,6.18000000,13/01/2026 20:21:57
1768332118,76.67,76.67,76.67,76.67,3.79200000,13/01/2026 20:21:58
1768332119,76.66,76.67,76.66,76.67,8.87300000,13/01/2026 20:21:59
1768332120,76.67,76.68,76.67,76.67,16.90500000,13/01/2026 20:22:00
1768332121,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:22:01
1768332122,76.67,76.68,76.67,76.68,6.28900000,13/01/2026 20:22:02
1768332123,76.68,76.68,76.68,76.68,3.70800000,13/01/2026 20:22:03
1768332124,76.68,76.68,76.68,76.68,3.84400000,13/01/2026 20:22:04
1768332125,76.67,76.67,76.67,76.67,0.06500000,13/01/2026 20:22:05
1768332126,76.67,76.67,76.67,76.67,3.82600000,13/01/2026 20:22:06
1768332127,76.67,76.67,76.67,76.67,0.00000000,13/01/2026 20:22:07
1768332128,76.68,76.68,76.68,76.68,0.16100000,13/01/2026 20:22:08
1768332129,76.68,76.68,76.68,76.68,0.15900000,13/01/2026 20:22:09
1768332130,76.67,76.67,76.65,76.65,15.93000000,13/01/2026 20:22:10
1768332131,76.65,76.65,76.65,76.65,1.74700000,13/01/2026 20:22:11
1768332132,76.64,76.64,76.64,76.64,0.15200000,13/01/2026 20:22:12
1768332133,76.65,76.65,76.62,76.62,44.84100000,13/01/2026 20:22:13
1768332134,76.62,76.62,76.62,76.62,0.00000000,13/01/2026 20:22:14
1768332135,76.61,76.61,76.61,76.61,0.61400000,13/01/2026 20:22:15
1768332136,76.60,76.61,76.60,76.61,6.91300000,13/01/2026 20:22:16
1768332137,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:22:17
1768332138,76.61,76.61,76.61,76.61,1.32600000,13/01/2026 20:22:18
1768332139,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:22:19
1768332140,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:22:20
1768332141,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:22:21
1768332142,76.60,76.60,76.60,76.60,0.16900000,13/01/2026 20:22:22
1768332143,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:22:23
1768332144,76.60,76.60,76.60,76.60,0.06800000,13/01/2026 20:22:24
1768332145,76.60,76.60,76.60,76.60,0.09100000,13/01/2026 20:22:25
1768332146,76.60,76.61,76.60,76.60,1.75000000,13/01/2026 20:22:26
1768332147,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:22:27
1768332148,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:22:28
1768332149,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:22:29
1768332150,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:22:30
1768332151,76.60,76.60,76.60,76.60,0.00000000,13/01/2026 20:22:31
1768332152,76.61,76.61,76.61,76.61,1.19900000,13/01/2026 20:22:32
1768332153,76.61,76.62,76.61,76.62,1.13700000,13/01/2026 20:22:33
1768332154,76.63,76.63,76.63,76.63,1.23600000,13/01/2026 20:22:34
1768332155,76.63,76.63,76.63,76.63,13.11400000,13/01/2026 20:22:35
1768332156,76.63,76.64,76.63,76.64,1.24500000,13/01/2026 20:22:36
1768332157,76.65,76.65,76.65,76.65,9.37900000,13/01/2026 20:22:37
1768332158,76.66,76.66,76.66,76.66,0.74400000,13/01/2026 20:22:38
1768332159,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:22:39
1768332160,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:22:40
1768332161,76.66,76.66,76.66,76.66,6.49300000,13/01/2026 20:22:41
1768332162,76.66,76.66,76.65,76.65,12.94700000,13/01/2026 20:22:42
1768332163,76.66,76.66,76.66,76.66,0.27000000,13/01/2026 20:22:43
1768332164,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:22:44
1768332165,76.66,76.66,76.66,76.66,0.00000000,13/01/2026 20:22:45
1768332166,76.66,76.66,76.66,76.66,0.41100000,13/01/2026 20:22:46
1768332167,76.66,76.66,76.66,76.66,0.50000000,13/01/2026 20:22:47
1768332168,76.65,76.65,76.65,76.65,10.00000000,13/01/2026 20:22:48
1768332169,76.65,76.65,76.65,76.65,3.91700000,13/01/2026 20:22:49
1768332170,76.64,76.64,76.64,76.64,0.12800000,13/01/2026 20:22:50
1768332171,76.64,76.64,76.64,76.64,0.00000000,13/01/2026 20:22:51
1768332172,76.64,76.64,76.62,76.62,6.21200000,13/01/2026 20:22:52
1768332173,76.62,76.63,76.62,76.63,2.23500000,13/01/2026 20:22:53
1768332174,76.62,76.62,76.61,76.61,3.06000000,13/01/2026 20:22:54
1768332175,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:22:55
1768332176,76.61,76.61,76.61,76.61,17.38100000,13/01/2026 20:22:56
1768332177,76.61,76.61,76.61,76.61,0.00000000,13/01/2026 20:22:57
1768332178,76.62,76.63,76.62,76.63,9.94600000,13/01/2026 20:22:58
1768332179,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 20:22:59
1768332180,76.64,76.64,76.64,76.64,0.99000000,13/01/2026 20:23:00
1768332181,76.64,76.64,76.64,76.64,1.27000000,13/01/2026 20:23:01
1768332182,76.64,76.64,76.64,76.64,0.16100000,13/01/2026 20:23:02
1768332183,76.63,76.63,76.63,76.63,2.61800000,13/01/2026 20:23:03
1768332184,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 20:23:04
1768332185,76.64,76.66,76.64,76.64,322.87900000,13/01/2026 20:23:05
1768332186,76.64,76.64,76.63,76.63,2.81100000,13/01/2026 20:23:06
1768332187,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 20:23:07
1768332188,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 20:23:08
1768332189,76.63,76.63,76.63,76.63,1.61700000,13/01/2026 20:23:09
1768332190,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 20:23:10
1768332191,76.63,76.63,76.63,76.63,0.18700000,13/01/2026 20:23:11
1768332192,76.63,76.63,76.63,76.63,0.00000000,13/01/2026 20:23:12
1768332193,76.64,76.64,76.64,76.64,4.54700000,13/01/2026 20:23:13
1768332194,76.64,76.64,76.64,76.64,10.00000000,13/01/2026 20:23:14
1768332195,76.64,76.64,76.64,76.64,10.17800000,13/01/2026 20:23:15
1768332196,76.64,76.64,76.64,76.64,0.52100000,13/01/2026 20:23:16
1768332197,76.64,76.64,76.64,76.64,1.30400000,13/01/2026 20:23:17
1768332198,76.63,76.63,76.62,76.62,11.48400000,13/01/2026 20:23:18
