Unix Time,Open,High,Low,Close,Volume,Formatted Date
1766436703,88148.00,88148.01,88148.00,88148.01,0.22940000,22/12/2025 21:51:43
1766436704,88148.00,88148.01,88148.00,88148.01,0.00075000,22/12/2025 21:51:44
1766436705,88148.01,88162.22,88148.01,88162.22,0.41723000,22/12/2025 21:51:45
1766436706,88162.21,88167.12,88162.21,88167.12,0.02075000,22/12/2025 21:51:46
1766436707,88167.12,88167.12,88167.11,88167.12,0.03081000,22/12/2025 21:51:47
1766436708,88167.12,88167.12,88167.11,88167.12,0.00280000,22/12/2025 21:51:48
1766436709,88167.12,88170.22,88167.12,88170.22,0.34511000,22/12/2025 21:51:49
1766436710,88170.21,88170.22,88170.21,88170.22,0.02449000,22/12/2025 21:51:50
1766436711,88170.22,88178.53,88170.22,88178.53,0.05420000,22/12/2025 21:51:51
1766436712,88178.53,88178.53,88178.52,88178.52,0.02247000,22/12/2025 21:51:52
1766436713,88178.53,88178.53,88178.52,88178.52,0.01435000,22/12/2025 21:51:53
1766436714,88178.53,88178.53,88178.52,88178.53,0.01762000,22/12/2025 21:51:54
1766436715,88178.53,88178.53,88178.53,88178.53,0.00014000,22/12/2025 21:51:55
1766436716,88178.53,88178.53,88178.53,88178.53,0.00033000,22/12/2025 21:51:56
1766436717,88178.52,88178.52,88178.52,88178.52,0.00033000,22/12/2025 21:51:57
1766436718,88178.52,88178.53,88178.52,88178.53,0.00032000,22/12/2025 21:51:58
1766436719,88178.52,88178.52,88178.52,88178.52,0.22558000,22/12/2025 21:51:59
1766436720,88178.52,88178.53,88178.52,88178.53,0.00017000,22/12/2025 21:52:00
1766436721,88178.53,88178.53,88178.53,88178.53,0.00000000,22/12/2025 21:52:01
1766436722,88178.53,88178.53,88178.53,88178.53,0.03596000,22/12/2025 21:52:02
1766436723,88178.52,88178.52,88178.52,88178.52,0.00253000,22/12/2025 21:52:03
1766436724,88178.52,88178.52,88178.52,88178.52,0.00161000,22/12/2025 21:52:04
1766436725,88178.53,88178.53,88178.52,88178.52,0.00077000,22/12/2025 21:52:05
1766436726,88178.52,88178.53,88178.52,88178.53,0.00103000,22/12/2025 21:52:06
1766436727,88178.53,88178.53,88178.53,88178.53,0.00477000,22/12/2025 21:52:07
1766436728,88178.53,88178.53,88178.52,88178.52,0.00114000,22/12/2025 21:52:08
1766436729,88178.53,88178.53,88178.53,88178.53,0.00939000,22/12/2025 21:52:09
1766436730,88178.53,88191.01,88178.53,88191.01,0.66224000,22/12/2025 21:52:10
1766436731,88191.00,88191.00,88191.00,88191.00,0.00011000,22/12/2025 21:52:11
1766436732,88191.01,88197.47,88191.01,88197.47,0.03593000,22/12/2025 21:52:12
1766436733,88198.00,88200.00,88198.00,88199.99,0.01804000,22/12/2025 21:52:13
1766436734,88200.00,88201.99,88200.00,88201.99,0.04010000,22/12/2025 21:52:14
1766436735,88201.99,88214.00,88201.99,88214.00,0.05727000,22/12/2025 21:52:15
1766436736,88214.00,88214.00,88214.00,88214.00,0.00228000,22/12/2025 21:52:16
1766436737,88213.99,88215.12,88213.99,88215.11,0.08464000,22/12/2025 21:52:17
